species,spp10,spp2,dir_species,image,subset
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,363eb43b-8013-4495-b845-a2e178754143.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,3996721b-fc79-4afd-9670-e18e0c006eb5.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,39f56857-6253-4d90-bf60-9ac217ce8eb1.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,3b60cdf2-1150-4dce-a997-dbf81595e232.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,3c9520fa-b516-447a-9fde-87dc9ec2712a.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,48c8be26-89ec-4142-bce2-fbc1e2c442d2.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,4a5848a9-7249-4db8-9fab-1535d2f7e63e.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,55310cb3-4e32-4fa0-9a35-ad75b8ab0ff6.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,57385704-b739-49c8-b533-6c8b1b2d7249.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,725f763b-2247-46cc-954f-6d9737fbf3d8.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,7646d4b1-62af-466f-8090-b352abb801f6.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,78f02c95-f702-4d5b-9aa5-c0107e071b18.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,7b24a947-235a-48e4-b676-0e8c118d20f8.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,7b9c4891-c00c-4bc8-bf6c-84e555706279.jpg,train
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,8fc71c69-7664-4daf-b2fa-72974ed8d566.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,9a4f4f47-dd56-456c-9004-a5d05b591623.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,9aa22425-3e1e-434a-9411-faafd36d79d6.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,9e1cbb73-108b-4650-b612-dcbc4b211cfe.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,9e20615b-30cc-4ac4-9d1b-86c2157ba5e7.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,a0230382-c631-4710-9a63-cf1fad954e96.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,b0908087-c5f1-4200-9ffa-4dca7b336dc3.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,b7f9548a-ec5e-4c7d-9bba-05d2e03bda77.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,c04925a3-abd7-455b-98f9-48136b761c6c.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,c2700ee9-06af-4871-9f10-c693f26a6225.jpg,validation
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,c3ecbf29-2be9-4ea0-acae-0b8698ef4632.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,c6868ee2-32e8-41d3-a51d-0a53268c91f9.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,cc5383f5-c60d-4f57-811c-2a4f4800b31a.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,d7703a76-1440-4ca3-b589-a7fab785e304.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,dc45416a-1442-4d97-8a91-4f75014fb4c2.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,de38984c-7523-4582-a1cc-15cedf1a9407.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,ecdb83e7-e896-4ef4-a23d-cd34110b5186.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,ee1ab973-9a21-4f1c-a4e2-23e61b3749b5.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,f172aad6-7703-4aef-a7f8-676b255cb26f.jpg,test
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,f3e3276f-3912-4f7e-947c-c66f2e7cb6a1.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,010fd564-d996-46d0-a323-6683630eec20.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,07b873b6-ca54-43cd-9e74-e2c107d8eabc.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,109ac5ff-b532-4ac1-ac12-007e71225c00.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,1181eefa-3ddb-4ad9-b6b1-1afa43a67c5e.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,139d9583-8c5f-40ad-a0b1-5db9a61f8aa2.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,13e6566c-d656-45d6-aab9-7e029ba56db9.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,17e760fd-8d4e-441a-89bb-494b5ac74d89.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,23205402-235b-463e-b4e7-29c85960b269.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,239758f8-8db5-418e-ad07-a82eab1aae49.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,23ad1df4-bf99-4a00-88b1-fef2f2958f72.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,2d5a081e-5ba6-4bb0-bdd6-300a60a3164f.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,304ea4f8-d9e4-4479-839a-646bcb53c142.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,3119ccdf-b0bf-443b-a6bf-a8129466b8cd.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,34ce46d0-5b37-4736-876f-e59e643832e3.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,40f2eea0-3edc-4b6d-81c4-57c13e13232e.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,47a4b205-8776-4474-8da9-f336770409a4.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,48f73a1d-5ed8-440e-acaa-98c42c869d56.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,5046e500-ae72-4210-8f48-0ea37ac11215.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,5363e4ad-6014-4621-bcb9-53a9c145b1ef.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,54a2e443-8af4-41b2-a92d-8fdebb7f2945.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,5638eed5-16e6-4f13-8309-011d9bcb9ae4.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,5f123a7c-eb3e-4fbb-ae5f-6d3f9e5c3429.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,5fdd3a2a-f0e9-414e-b5a8-61e194a6ce61.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,621b71c0-7db0-46c6-8172-d2d8bcfeffaa.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,67fdc845-8641-483f-b7da-ac9738cac46a.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,6ea8afc1-403b-49de-a0d1-f4c48c3f1f99.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,700443a5-3245-4a98-9be8-35649b6a655b.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,78c6621e-bd9a-4409-b704-81a1534cc1ef.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,7efab5c9-1fd8-49c7-8c47-ca80702e2da0.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,8131325f-04fc-449c-abe1-7e0e3f24234c.jpg,train
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,81f831dd-3350-4d86-bc83-a204bb9cc4ac.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,8c083c53-3c1b-44ee-92f8-86e907f31327.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,9b3bb45a-96c7-476d-97a8-39c4a462542c.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,a4580aca-cecd-428f-8117-5d6e421e08e8.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,a9deb5a4-407e-45de-bd45-ad4c62d78913.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,aabe1075-a1ee-4e00-bfde-cba9eadc2b75.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,ad2d531e-af7c-4276-8725-2f615c21239e.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,ae67be19-220a-4248-9d74-bcb2ecf96055.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,b0db008b-99d9-4224-8e35-1a63342b75f2.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,bbe4d13a-aaec-4bec-b40d-bb8911f1f059.jpg,validation
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,d02338ef-a24a-4e8d-adea-5a11ea6048fc.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,d1137e81-ed5c-4fc5-9585-699768313af3.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,dbb09bf9-803a-4732-b3b3-569b35afd799.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,de8b21ff-e5df-450c-aae4-149e0743a745.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,e9ffc2f5-46e9-4f15-9407-998035f1f134.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,eb961ebb-a0b9-4266-b670-fcb13f505508.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,ed9d12f4-35a8-4263-bf22-b4c66c0ea33f.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,ee7dd237-a0d1-4368-8f16-6d67d2efe1cb.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,fcdbe5b0-68f5-4512-9f76-52cc9157b93b.jpg,test
02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/02437_Animalia_Arthropoda_Insecta_Odonata_Gomphidae_Phanogomphus_militaris,fde30126-e1ae-4a86-b1ac-bb3ef2696354.jpg,test
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,000d94c3-c914-4e8f-ba6c-20a3e99f21ea.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,1336e8c3-3f76-4eb0-a09a-9385122ecc35.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,13a3738e-b658-4e8c-84ed-5556908a6bf5.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,1c985fda-6ecb-442c-bae3-665c14426500.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,2118fb9e-604f-4639-8b1a-b8579b7c08c5.jpg,train
08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,TRUE,FALSE,/courses/EDS232/inaturalist-2021/train_mini/08024_Plantae_Tracheophyta_Magnoliopsida_Fabales_Fabaceae_Melilotus_albus,21ef874a-2404-4f2f-988e-6f33d21ce1d6.jpg,train
